"CONTEXT", "ID", "TEXT"
"end:help-ezic-kill-attackers-wall-destroyed","There is no place for you or your family in this revolution.","Não existe lugar para você ou sua família nessa revolução."
"end:help-ezic-kill-attackers-wall-destroyed","Goodbye inspector.","Adeus, inspetor."
"end:help-ezic-kill-attackers-wall-destroyed","Glory to the New Arstotzka.","Glória à Nova Arstotzka."
"end:help-few-ezic","Hello inspector.","Olá, inspetor."
"end:help-few-ezic","We have audited your recent activities.","Concluímos a investigação de suas atividades recentes."
"end:help-few-ezic","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered.","Seu envolvimento com um grupo autointitulado A ORDEM DA ESTRELA EZIC foi revelado."
"end:help-few-ezic","Several members of this group have been arrested in Arstotzka.","Vários membros desse grupo foram apreendidos em Arstotzka."
"end:help-few-ezic","At least one EZIC member has confessed to receiving your help.","Um ou mais membros da EZIC confessaram sua colaboração."
"end:help-few-ezic","This represents treason of the highest order.","Isto representa traição da mais alta ordem."
"end:help-few-ezic","Goodbye inspector.","Adeus, inspetor."
"end:help-few-ezic","The execution is scheduled for tonight.","Sua execução está programada para hoje à noite."
"end:help-few-ezic","Your family's safety is unknown.","A segurança de sua família é uma incógnita."
"end:help-few-ezic","EZIC has been crushed. The balance of justice is restored.","EZIC foi destruída. O equilíbrio da justiça foi restaurado."
"end:help-few-ezic","Glory to Arstotzka.","Glória à Arstotzka."
"end:escape","You board the late train to the Northern Territories. It is nearly empty.","Você embarca no último trem para os territórios nortenhos. Está quase vazio."
"end:escape","You pay for the hastily forged passport and re-entry ticket. They look terrible.","Você paga pela tosca falsificação do passaporte e bilhete de retorno. São de péssima qualidade."
"end:escape","You pay for the hastily forged passports and re-entry tickets. They look terrible.","Você paga pela tosca falsificação dos passaportes e bilhetes de retorno. São de péssima qualidade."
"end:escape","You reach the border crossing at dawn. The line is immense.","Você chega à fronteira ao amanhecer. A fila é imensa."
"end:escape","Six hours later.","Seis horas depois."
"end:escape","Your documents.","Seus documentos."
"end:escape","Here.","Aqui."
"end:escape","You are entering alone?","Está entrando sozinho?"
"end:escape","Yes.","Sim."
"end:escape","I come to visit relatives.","Venho visitar parentes."
"end:escape","No, my family as well.","Não, estou acompanhado."
"end:escape","Hand over all documents now.","Entregue todos os documentos agora."
"end:escape","We come to visit relatives.","Viemos visitar parentes."
"end:escape","I do not care why you come. Wait here.","Não me interessa por que veio. Espere aqui."
"end:escape","*KACHUNK*","*CHHHK*"
"end:escape","Welcome to Obristan. Next!","Bem vindo à Obristão. Próximo!"
"end:help-ezic-hold-fire","Inspector! It is a glorious day!","Inspetor! É um dia glorioso!"
"end:help-ezic-hold-fire","The border has been pierced.","A fronteira foi invadida."
"end:help-ezic-hold-fire","EZIC grows strong while the corrupt and greedy weaken.","A EZIC se fortalece enquanto os corruptos e gananciosos definham."
"end:help-ezic-hold-fire","We are moving you and your family to a better home.","Transferiremos você e sua família para um lar melhor."
"end:help-ezic-hold-fire","Your services as an inspector are no longer required. We need agents.","Seus serviços como inspetor não nos servem mais. Precisamos de agentes."
"end:help-ezic-hold-fire","Follow us and together we will complete the revolution!","Siga-nos e juntos concluiremos a revolução!"
"end:help-ezic-hold-fire","Glory to the New Arstotzka.","Glória à Nova Arstotzka."
"end:ignore-ezic","Hello inspector.","Olá, inspetor."
"end:ignore-ezic","We have audited your activities for the past 20 years.","Investigamos as suas atividades nos últimos 20 anos."
"end:ignore-ezic","There are some anomalies.","Encontramos algumas anomalias."
"end:ignore-ezic","But you have served Arstotzka well.","Mas você serviu bem Arstotzka."
"end:ignore-ezic","We will overlook these small transgressions.","Esqueceremos essas pesquenas transgressões."
"end:ignore-ezic","You have been cleared of any suspicion.","Você foi inocentado de quaisquer suspeitas."
"end:ignore-ezic","Glory to Arstotzka.","Glória à Arstotzka."
"end:ignore-ezic","A new agreement has been reached with Kolechia.","Chegamos a um novo acordo com Kolechia."
"end:ignore-ezic","Grestin Border Checkpoint will reopen soon.","O Posto de Controle da Fronteira de Gestin logo será reaberto."
"end:ignore-ezic","Return to your post on January 1st.","Retorne ao seu cargo no dia 1º de Janeiro."
"end:ignore-ezic","ENDLESS UNLOCK CODE: 62131","CÓDIGO PARA DESTRAVAR MODO INFINITO: 62131"
"endless:timed","Timed","Cronometrado"
"endless:timed","Process as many travelers as possible in 10 minutes.","Avalie quantos viajantes conseguir em dez minutos."
"endless:timed","ENDLESS - TIMED

Process as many travelers as possible in 10 minutes. One point per traveler. Lose 30 seconds for each citation.","INFINITO - CRONOMETRADO

Avalie quantos viajantes conseguir em 10 minutos. Um ponto por viajante. Perca 30 segundos por cada demérito."
"endless:perfection","Perfection","Perfeição"
"endless:perfection","Game over at first penalty. Earn dwindling points.","O jogo acaba com a primeira penalidade. Ganhe cada vez menos pontos."
"endless:perfection","ENDLESS - PERFECTION

Earn points for processing travelers. No citations allowed. Ten points per traveler in the first minute, one less point for each minute that passes. Work quickly.","INFINITO - PERFEIÇÃO

Ganhe pontos por avaliar viajantes. Deméritos finalizam o jogo. Dez pontos por viajante no primeiro minuto, um ponto a menos a cada minuto que passa. Seja rápido."
"endless:endurance","Endurance","Persistência"
"endless:endurance","Play until balance goes negative. Avoid penalties.","Jogue até zerar seus pontos. Evite penalidades."
"endless:endurance","ENDLESS - ENDURANCE

Process travelers until your balance drops below zero. Citations penalize an escalating number of points. The highest achieved points are remembered for scoring.","INFINITO - PERSISTÊNCIA

Avalie viajantes até que seus pontos sejam zerados. Deméritos tiram um número cada vez maior de pontos. As pontuações mais altas são registradas no placar."
"endless:course1","Course 1","Fase 1"
"endless:course2","Course 2","Fase 2"
"endless:course3","Course 3","Fase 3"
"endless:course4","Course 4","Fase 4"
"bullend:1A","Check rulebook for rules in effect.","Confira o livro de regras para saber quais seguir."
"bullend:2A","Check rulebook for rules in effect.","Confira o livro de regras para saber quais seguir."
"bullend:3A","Check rulebook for rules in effect. REASON FOR DENIAL stamp is required when denying entry.","Confira o livro de regras para saber quais seguir. O carimbo de RAZÃO DA RECUSA é necessário para recusar a entrada."
"bullend:4A","Check rulebook for rules in effect. REASON FOR DENIAL stamp is required when denying entry.","Confira o livro de regras para saber quais seguir. O carimbo de RAZÃO DA RECUSA é necessário para recusar a entrada."
"night:MANAGE_EXPENSES","Manage your expenses using the checkboxes below.","Gerencie suas despesas marcando os círculos abaixo."
"night:AFTER_6PM","Applicants entering after 6PM are unpaid.","Você não recebe pelos aplicantes avaliados depois das 6:00."
"night:PROGRESS_SAVED","Progress is saved at the start of each day.","O progresso é salvo no início de cada dia."
"night:ATTACK_DIDNOTHING","The day was cut short by a terrorist attack.","O dia foi finalizado mais cedo por conta de um atentado terrorista."
"night:ATTACK_FIREDGUN","The day was cut short by a terrorist attack.","O dia foi finalizado mais cedo por conta de um atentado terrorista."
"night:ATTACK_FIREDGUN","TRIGGER BONUS","BÔNUS: GATILHO"
"night:ATTACK_SOLVED","The day was cut short by a terrorist attack.","O dia foi finalizado mais cedo por conta de um atentado terrorista."
"night:ATTACK_SOLVED","SHARPSHOOTER BONUS","BÔNUS: ATIRADOR DE ELITE"
"night:POISONING","The day was cut short by a security incident.","O dia foi finalizado mais cedo por conta de um incidente de segurança."
"night:FAMILY_PICTURE","Your wife found an old family picture.","Sua esposa encontrou uma foto antiga da família."
"night:BUY_UPGRADE0","Booth Upgrade Available: SPACE key to toggle INSPECT mode.","Aprimoramento Disponível: ESPAÇO para ativar o modo INSPEÇÃO."
"night:BUY_UPGRADE0","UPGRADE BOOTH","APRIMORAR CABINE"
"night:BUY_UPGRADE0","Booth Upgrade Available: Multitouch.","Aprimoramento Disponível: Multitoque."
"night:BUY_UPGRADE0","Booth Upgrade Available: Rulebook shortcuts.","Aprimoramento Disponível: Atalhos para o livro de regras."
"night:BUY_UPGRADE1","Booth Upgrade Available: TAB key to toggle stamp bar.","Aprimoramento Disponível: TAB para ativar os carimbos."
"night:BUY_UPGRADE1","UPGRADE BOOTH","APRIMORAR CABINE"
"night:BUY_UPGRADE2","Booth Upgrade Available: Rulebook shortcuts.","Aprimoramento Disponível: Atalhos para o livro de regras."
"night:BUY_UPGRADE2","UPGRADE BOOTH","APRIMORAR CABINE"
"night:BUY_UPGRADE3","Booth Upgrade Available: Double-click for quick INSPECT.","Aprimoramento Disponível: Clique duplo para uma INSPEÇÃO rápida."
"night:BUY_UPGRADE3","UPGRADE BOOTH","APRIMORAR CABINE"
"night:APARTMENT_RENT","The rent has gone up.","O aluguel aumentou."
"night:APARTMENT_UPGRADE","A cheaper class 8 apartment is available (Rent = 25, Heat = 10)","Apto. classe-8 mais barato disponível (Aluguel = 25, Aquecimento = 10)"
"night:APARTMENT_UPGRADE","MOVE TO CLASS-8","MUDAR PARA CLASSE-8"
"night:APARTMENT_UPGRADE","A class-7 apartment is available. (Rent = 30, Heat = 10)","Apartamento classe-7 disponível. (Aluguel = 30, Aquecimento = 10)"
"night:APARTMENT_UPGRADE","MOVE TO CLASS-7","MUDAR PARA CLASSE-7"
"night:APARTMENT_UPGRADE","A class-6 apartment is available. (Rent = 40, Heat = 5)","Apartamento classe-6 disponível. (Aluguel = 40, Aquecimento = 5)"
"night:APARTMENT_UPGRADE","MOVE TO CLASS-6","MUDAR PARA CLASSE-6"
"night:APARTMENT_UPGRADE","A class-5 apartment is available. (Rent = 50, Heat = 0)","Apartamento classe-5 disponível. (Aluguel = 50, Aquecimento = 10)"
"night:APARTMENT_UPGRADE","Class-5 is the best a worker can have.","A classe-5 é a melhor que um trabalhador pode ter."
"night:APARTMENT_UPGRADE","MOVE TO CLASS-5","MUDAR PARA CLASSE-5"
"night:SON_BIRTHDAY","Your son's birthday is in 2 days.","O aniversário do seu filho é daqui a 2 dias."
"night:SON_BIRTHDAY2","Your son's birthday is tomorrow. He wants an expensive crayon set.","O aniversário do seu filho é amanhã. Ele quer um estojo de giz de cera."
"night:SON_BIRTHDAY2","SON'S GIFT","PRESENTE DO FILHO"
"night:SON_BIRTHDAY3","Your son has drawn a picture for you to take to work.","Seu filho fez um desenho para você levar ao trabalho."
"night:NIECE","Your sister has been arrested. Her young daughter needs a home.","Sua irmã foi presa. A filha caçula dela precisa de um lar."
"night:NIECE","ADOPT NIECE","ADOTAR SOBRINHA"
"night:NIECE2_YES","Your niece has brought her mother's savings.","Sua sobrinha trouxe as economias da mãe."
"night:NIECE2_YES","SISTER'S SAVINGS","ECONOMIAS DA IRMÃ"
"night:NIECE2_NO","Your niece has disappeared.","Sua sobrinha desapareceu."
"night:FRIENDLY_GUARD_PAYOUT","A young woman dropped off something.","Uma jovem moça deixou alguma coisa."
"night:FRIENDLY_GUARD_PAYOUT","ELISA'S GIFT","PRESENTE DE ELISA"
"night:DETAIN_PAYOUT","DETAIN BONUS","BÔNUS: PRISÃO"
"night:EZIC_PAYOUT","A strange man brought money. Uncheck to burn it.","Um estranho deixou dinheiro. Desmarque para queimá-lo."
"night:EZIC_PAYOUT","EZIC GIFT","PRESENTE DA EZIC"
"night:EZIC_PAYOUT_RETRY","A strange man brought money again. Uncheck to burn it.","Um estranho deixou dinheiro novamente. Desmarque para queimá-lo."
"night:EZIC_PAYOUT_RETRY","EZIC GIFT","PRESENTE DA EZIC"
"night:EZIC_TAKESAVINGS","The neighbors have reported your new wealth.","Os vizinhos denunciaram seu lucro recente."
"night:EZIC_TAKESAVINGS","The Ministry of Income has confiscated your savings pending investigation.","O Ministério da Receita confiscou e investigará suas economias."
"night:EZIC_CLEARED","The Ministry of Income has cleared all wrongdoing.","O Ministério da Receita corrigiu os seus delitos."
"night:EZIC_CLEARED","Your savings will not be returned.","Suas economias não serão devolvidas."
"night:EZIC_REWARD","A small package arrived.","Chegou um pequeno pacote."
"night:EZIC_REWARD","EZIC GIFT","PRESENTE DA EZIC"
"night:TAKE_FAMILY_PASSPORTS","The Ministry of Information has confiscated your family's passports.","O Ministério da Informação confiscou os passaportes da sua família."
"night:ESCAPE","You can now escape to Obristan by yourself.","Você pode fugir para Obristão sozinho."
"night:ESCAPE","You can now escape to Obristan with one family member.","Você pode fugir para Obristão com um familiar."
"night:ESCAPE","You can now escape to Obristan with two family members.","Você pode fugir para Obristão com dois familiares."
